,IntLoad_Corezn,IntLoad_Topzn1,IntLoad_Topzn2,IntLoad_Topzn3,IntLoad_Topzn4,DiffuseSolar,DirectSolar
2006-01-31 19:00:00,6221.632454174527,674.5819939978294,440.9158767203553,687.2938228019757,437.28566197195744,0.0,0.0
2006-01-31 20:00:00,5946.697921599854,650.9627561123389,424.66709357954494,659.547832898141,423.07626040062723,0.0,0.0
2006-01-31 21:00:00,5995.289270323272,654.0703684721905,425.0359923486091,659.5417094447648,425.022688979154,0.0,0.0
2006-01-31 22:00:00,5318.965665845011,581.0676731382068,375.5147139814263,582.7034937517702,375.5086572877872,0.0,0.0
2006-01-31 23:00:00,5153.260597854565,565.8039916872481,366.680405558292,570.2611659936431,366.06735810361465,0.0,0.0
2006-02-01 00:00:00,4820.821715366127,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-01 01:00:00,4773.009289562861,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-01 02:00:00,4788.538452486604,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-01 03:00:00,4803.1542347622435,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-01 04:00:00,4817.595345527773,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-01 05:00:00,4954.604050759089,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-01 06:00:00,5672.601332655202,628.9545207202275,408.1825447236523,634.8036861915402,407.1641492487279,0.0,0.0
2006-02-01 07:00:00,7040.771188693559,785.2063853148833,506.0110852933732,785.2187648325294,506.03128770182354,10.0,1.0
2006-02-01 08:00:00,19361.85882750793,2221.289726853893,1430.4219853813377,2221.021799507681,1451.4066017241826,78.0,247.0
2006-02-01 09:00:00,18928.675075693754,2144.8205663965955,1379.1872977668186,2219.2853476294304,1430.448632900069,94.0,679.0
2006-02-01 10:00:00,18679.329129016365,2074.064581768512,1335.665421499576,2180.131612722478,1414.95701963114,126.0,714.0
2006-02-01 11:00:00,18565.91727936713,2073.8398615824376,1335.533168769507,2147.1995066183154,1396.3045498569738,140.0,760.0
2006-02-01 12:00:00,14626.457058448275,1576.9794286129359,1015.9483558245781,1613.517505168024,1049.1173989607637,221.0,636.0
2006-02-01 13:00:00,18719.063017193,2062.443592365997,1335.5533054211255,2119.5990858123296,1386.0987526127362,215.0,621.0
2006-02-01 14:00:00,18668.915801584255,2050.7412531469236,1335.5416966785513,2090.778330724591,1352.8601170512948,202.0,532.0
2006-02-01 15:00:00,18445.405545837242,2068.5187069975873,1335.541048170644,2077.4058821945923,1336.4525499504718,163.0,426.0
2006-02-01 16:00:00,18428.3539015753,2069.292580956697,1335.555969565191,2074.4904512927383,1335.8484742833798,95.0,256.0
2006-02-01 17:00:00,9222.639420836033,982.6800182641406,644.8906421759018,1001.0104464850847,621.4800407326638,31.0,85.0
2006-02-01 18:00:00,6221.774698341338,672.114668616179,434.6675849932604,676.5358911458195,433.12712219870514,0.0,0.0
2006-02-01 19:00:00,6188.6530265171405,672.5912893903148,436.9942549773667,679.7869610073968,437.1693775921681,0.0,0.0
2006-02-01 20:00:00,5913.41296743489,647.062868698619,420.25264009475524,653.8438585917144,421.1320938015079,0.0,0.0
2006-02-01 21:00:00,5957.9847309754,649.278552257171,421.6361105538506,655.8053012448121,422.80358678998346,0.0,0.0
2006-02-01 22:00:00,5293.888816148014,578.4932137898122,374.3135719649924,581.5296748474238,374.93563540304024,0.0,0.0
2006-02-01 23:00:00,5125.962135339279,562.1883909687315,363.89641378935085,565.6534664390001,364.09333393890245,0.0,0.0
2006-02-02 00:00:00,4813.234087050774,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-02 01:00:00,4773.041458230564,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-02 02:00:00,4778.796283669497,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-02 03:00:00,4789.833687752752,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-02 04:00:00,4805.004173427308,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-02 05:00:00,4942.785593859895,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-02 06:00:00,5639.2703458235555,628.8484887504848,407.2603325860694,633.0555632399065,407.1416564933639,0.0,0.0
2006-02-02 07:00:00,7002.8590563180915,774.4655272565672,491.9563363404214,785.1892150191811,506.02230632399255,16.0,97.0
2006-02-02 08:00:00,19179.990359776053,2221.121584897774,1430.4543307445383,2253.254525854088,1451.5305621393766,42.0,547.0
2006-02-02 09:00:00,18760.630957469773,2097.1320820643273,1335.5251066311198,2205.5047367994575,1430.3460450421367,63.0,747.0
2006-02-02 10:00:00,18566.088386423475,2073.9699032344824,1335.5384973039622,2169.525574638583,1413.3851088945116,79.0,838.0
2006-02-02 11:00:00,18562.07151391641,2073.7877272391097,1335.536355466475,2147.023858307997,1403.1059450482196,95.0,874.0
2006-02-02 12:00:00,14622.146447795003,1564.6914127837194,1015.9339468137778,1607.010040688102,1048.1823791702188,93.0,900.0
2006-02-02 13:00:00,18714.97371136245,2009.139518242585,1335.5299279619155,2117.420393579109,1389.2593364917848,117.0,841.0
2006-02-02 14:00:00,18665.19571288245,1998.7444825439038,1335.5412849530517,2088.6020302621164,1351.9894877982442,144.0,802.0
2006-02-02 15:00:00,18436.56392530948,1999.2742386175732,1335.556527910153,2074.733386952096,1336.6823336722198,100.0,683.0
2006-02-02 16:00:00,18414.673659714812,2041.0526556555817,1335.5511583466166,2073.9508147204538,1335.6010493023905,51.0,653.0
2006-02-02 17:00:00,9219.046114262954,964.1106764813626,644.8892308451361,1000.9825207146195,621.4640336054223,26.0,279.0
2006-02-02 18:00:00,6217.245520872934,672.0841617902213,433.8583645117506,675.4043564355297,433.1290860479953,0.0,0.0
2006-02-02 19:00:00,6174.477086390083,672.1146448968409,436.48346377129474,679.188514416349,435.07631502685115,0.0,0.0
2006-02-02 20:00:00,5899.908210148759,645.3400961152629,419.81888605457846,653.3548939099414,420.20304878729024,0.0,0.0
2006-02-02 21:00:00,5944.442184932039,647.6636175373484,421.2358517253398,655.3767529008132,421.93310977969094,0.0,0.0
2006-02-02 22:00:00,5284.599395087716,577.6152957733434,374.0790563313916,581.2606139444702,374.5284935659081,0.0,0.0
2006-02-02 23:00:00,5116.206288282113,561.1134152108596,363.5874566608435,565.2903032988147,363.5842767001573,0.0,0.0
2006-02-03 00:00:00,4801.097710221666,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-03 01:00:00,4753.80651340381,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-03 02:00:00,4782.698895330795,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-03 03:00:00,4798.774234690453,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-03 04:00:00,4804.415968989177,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-03 05:00:00,4951.606144604311,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-03 06:00:00,5631.0493517695995,628.7082000406413,407.59960950972635,633.6807244518741,407.24541015772246,0.0,0.0
2006-02-03 07:00:00,6996.1987140658675,774.465849204841,491.94843422926243,785.1855031775135,505.9884728367772,16.0,94.0
2006-02-03 08:00:00,19153.9134585577,2221.0951682057785,1430.3491977373617,2253.409409049535,1451.4256651568614,44.0,542.0
2006-02-03 09:00:00,18731.778287510348,2095.5149634690515,1335.5230600696614,2214.678046059441,1430.3330039018372,66.0,747.0
2006-02-03 10:00:00,18563.125445174184,2073.9704539892327,1335.5384104130567,2177.2560377571053,1414.2273863494743,83.0,848.0
2006-02-03 11:00:00,18559.302260948876,2073.8083034323786,1335.5393014562342,2154.3690635042394,1404.8388670799793,93.0,885.0
2006-02-03 12:00:00,14619.251543571969,1564.99094103867,1015.9322794923253,1608.9202819391408,1048.2074866706587,97.0,902.0
2006-02-03 13:00:00,18711.981876899263,2017.642834151197,1335.5239895821603,2123.8942634149353,1390.5483967278178,95.0,904.0
2006-02-03 14:00:00,18662.5627922157,1993.0199392789445,1335.5575622785882,2093.880186284141,1353.3870488112075,87.0,874.0
2006-02-03 15:00:00,18434.38952301236,1995.771583052714,1335.5952885582687,2084.6253346658723,1336.7753892314252,73.0,812.0
2006-02-03 16:00:00,18411.938926320014,2019.7075355183633,1335.5660098420908,2079.090865075924,1335.8111845846024,53.0,659.0
2006-02-03 17:00:00,9216.091543134204,964.7520040581696,644.884311619496,1002.2384309483992,621.4473694377683,27.0,278.0
2006-02-03 18:00:00,6214.38609315211,672.078351694932,434.03954136901564,675.9242022820702,433.1265988097785,0.0,0.0
2006-02-03 19:00:00,6171.502840110791,672.1142875557757,436.6341927085101,679.6204163549664,435.059648392017,0.0,0.0
2006-02-03 20:00:00,5897.36651650366,645.0024480489619,419.86326558286754,653.5916983248485,420.09434226457535,0.0,0.0
2006-02-03 21:00:00,5941.726183648336,647.3861092599475,421.30405251771333,655.6141183039781,421.85299499736317,0.0,0.0
2006-02-03 22:00:00,5281.433391163233,577.553257232664,374.12532436800996,581.3679338049577,374.4974475529266,0.0,0.0
2006-02-03 23:00:00,5112.3521159910015,561.6039981517697,363.9392947264852,565.8361510221278,363.82296779172054,0.0,0.0
2006-02-04 00:00:00,3776.0674494350724,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 01:00:00,3728.72966832477,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 02:00:00,3758.546032693317,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 03:00:00,3764.3496101648398,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 04:00:00,3775.562360540196,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 05:00:00,3804.200496550706,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 06:00:00,5627.18720548919,627.1251281317274,406.7587392689407,632.4118085327084,406.402315960202,0.0,0.0
2006-02-04 07:00:00,5791.041020968082,631.5071038546711,406.96330088022137,631.5055136375531,406.9615948410872,17.0,10.0
2006-02-04 08:00:00,8811.902400834631,977.0455862799719,629.3279044592748,977.0191134243922,629.3240765874183,95.0,125.0
2006-02-04 09:00:00,8825.04790466152,966.5561561749582,621.7872478555335,977.0639592795526,629.3339638682719,124.0,506.0
2006-02-04 10:00:00,8876.631757071813,930.559748404239,599.3497004021465,976.1225096389605,629.3097658360869,203.0,478.0
2006-02-04 11:00:00,8816.916807928112,930.605527943818,599.3613813717395,966.467525247356,626.3057563330121,242.0,208.0
2006-02-04 12:00:00,5540.295535798961,550.7013796810284,354.7220406223762,560.948918786441,362.67239472292795,243.0,4.0
2006-02-04 13:00:00,5521.794422253436,551.1325117886681,357.8626400193909,561.2178667781961,363.06189614659866,281.0,83.0
2006-02-04 14:00:00,5513.979527784206,550.7588569431748,358.41962195134056,561.0669765527139,362.5757408499166,185.0,638.0
2006-02-04 15:00:00,5468.352805599966,550.6941049684663,358.3471091774365,560.2905562595278,356.0908048687514,174.0,411.0
2006-02-04 16:00:00,5444.3076788886265,550.6990118418978,358.5078135408776,560.0262899699536,354.8036803671789,106.0,392.0
2006-02-04 17:00:00,4466.060004442888,430.8940982261808,281.1628149282804,437.8089648991145,276.4804649288094,37.0,65.0
2006-02-04 18:00:00,5286.210123013418,435.43820057056337,283.5444165090063,441.252869671897,281.4598584723535,0.0,0.0
2006-02-04 19:00:00,4927.716194878528,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 20:00:00,4927.6574801259185,394.5793403542545,254.2763714036629,394.5707122745655,254.2763714036629,0.0,0.0
2006-02-04 21:00:00,4772.200903440848,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 22:00:00,5101.207705539231,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-04 23:00:00,5064.513849479619,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 00:00:00,5461.253803420389,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 01:00:00,5404.854824332413,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 02:00:00,5404.854824332413,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 03:00:00,5404.854824332413,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 04:00:00,5404.854824332413,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 05:00:00,5404.854824332413,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 06:00:00,5775.4230181509265,446.6866302257585,288.7276867453431,448.5360158935632,288.44294544441004,0.0,0.0
2006-02-05 07:00:00,5536.906372528418,445.25513233475374,287.7323108776819,448.8665442069702,288.7318545775181,13.0,216.0
2006-02-05 08:00:00,5510.197757786736,440.81541170040526,283.09436902498663,445.5535221613379,286.6040484475594,29.0,701.0
2006-02-05 09:00:00,5508.834154219916,434.63025331320046,276.49672388541694,442.6894363028439,284.77272400901956,43.0,853.0
2006-02-05 10:00:00,5503.2776088470955,425.08000160435836,271.370573321413,441.09132311354574,283.7908027257544,55.0,933.0
2006-02-05 11:00:00,5338.231194646199,416.3794575558624,269.5950984741643,439.7203899625935,282.82645315982967,62.0,961.0
2006-02-05 12:00:00,5347.228234895832,406.3783361864894,271.4273818759738,437.6232877000357,281.2775195131856,65.0,983.0
2006-02-05 13:00:00,5101.336352134177,398.03892338003595,274.06456025994595,435.61471028518207,279.86938482206875,121.0,849.0
2006-02-05 14:00:00,5353.647306257761,391.806548833887,274.01817319937703,433.6088097642008,276.66239905504784,148.0,718.0
2006-02-05 15:00:00,5471.286652089795,391.9082945387803,274.2793199014657,432.5246375098596,271.92928319190173,88.0,718.0
2006-02-05 16:00:00,5445.280957403056,393.33665685077784,274.38409962160824,432.0967676805782,266.6399937622207,47.0,689.0
2006-02-05 17:00:00,5440.199146881557,399.7629560175913,278.14982491390595,436.6955506090038,264.63749939440964,19.0,472.0
2006-02-05 18:00:00,5130.627389798169,394.57934035425444,254.27637140366284,394.5707122745654,254.27637140366284,0.0,0.0
2006-02-05 19:00:00,5130.85978393439,394.57934035425455,254.27637140366295,394.5707122745656,254.27637140366295,0.0,0.0
2006-02-05 20:00:00,5131.135922291363,394.57934035425455,254.27637140366292,394.57071227456555,254.27637140366292,0.0,0.0
2006-02-05 21:00:00,4897.898780368332,394.5793403542545,254.2763714036629,394.5707122745655,254.2763714036629,0.0,0.0
2006-02-05 22:00:00,5159.170467617879,394.5793403542545,254.2763714036629,394.5707122745655,254.2763714036629,0.0,0.0
2006-02-05 23:00:00,5131.819001504111,394.5793403542545,254.2763714036629,394.5707122745655,254.2763714036629,0.0,0.0
2006-02-06 00:00:00,6470.8410766447,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-06 01:00:00,6426.656690719305,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-06 02:00:00,6426.656690719305,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-06 03:00:00,6426.656690719305,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-06 04:00:00,6426.656690719305,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-06 05:00:00,6549.316341108355,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-06 06:00:00,6668.534367912219,626.9461435856755,409.1176725860195,637.7772873830546,407.7435441787626,0.0,0.0
2006-02-06 07:00:00,7075.766569601834,785.1664016609142,506.0137583688553,785.1852833946637,506.01318123457617,17.0,7.0
2006-02-06 08:00:00,19262.214669136185,2220.7121821145956,1430.4065781038476,2221.193424510816,1430.4698634805716,116.0,74.0
2006-02-06 09:00:00,18851.07027272917,2153.983501573138,1400.4004211950569,2221.067835688513,1430.4032870438846,179.0,148.0
2006-02-06 10:00:00,18694.958784770635,2085.9044460734813,1354.6138010643172,2191.635563895279,1416.1565691624905,216.0,390.0
2006-02-06 11:00:00,18579.29267411003,2074.000660088726,1335.5458705246467,2157.1416163956555,1398.4604828179044,177.0,775.0
2006-02-06 12:00:00,14639.75290313795,1578.0220272048803,1015.9408525901363,1617.0668588153253,1047.3308458357415,258.0,508.0
2006-02-06 13:00:00,18732.37485189528,2073.968626655969,1335.5450875613033,2131.129286942419,1385.8551600569554,336.0,177.0
2006-02-06 14:00:00,18688.308259921596,2073.9567020761715,1335.535651699008,2091.2897724983486,1353.9679872532115,168.0,86.0
2006-02-06 15:00:00,18460.76874201038,2073.960261796359,1335.9231267525183,2103.051850448738,1355.4500779940613,214.0,70.0
2006-02-06 16:00:00,18441.066546700462,2073.964062019272,1338.241219638696,2106.439803517908,1348.1651204526838,100.0,89.0
2006-02-06 17:00:00,9235.278911018551,1000.9935104407715,648.863792935349,1014.760191916833,637.1588310518107,35.0,25.0
2006-02-06 18:00:00,6239.757283352981,674.0933087472264,437.8154575735219,681.8267171463713,438.3418102538276,0.0,0.0
2006-02-06 19:00:00,6218.132352296772,678.6659253560679,439.97584714985487,684.8688198684553,441.2589816476939,0.0,0.0
2006-02-06 20:00:00,5943.707094198939,653.4484130920845,423.61166752225154,659.207599680879,424.92438063146176,0.0,0.0
2006-02-06 21:00:00,5987.577158047142,655.6756371800057,424.81904209189906,659.5383618037844,425.0255668025978,0.0,0.0
2006-02-06 22:00:00,5316.222692919493,581.7796821178104,375.50934413976654,582.6974444323373,375.517702346805,0.0,0.0
2006-02-06 23:00:00,5149.422975732693,567.2733501264805,366.5603284115353,569.6685016012136,366.8017283682263,0.0,0.0
2006-02-07 00:00:00,4831.4985896338985,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-07 01:00:00,4791.847727110614,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-07 02:00:00,4808.461030082197,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-07 03:00:00,4824.83307255652,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-07 04:00:00,4840.331019973706,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-07 05:00:00,4978.527417166984,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-07 06:00:00,5715.447494547323,640.9897307192009,414.42664741801866,643.788548488223,414.5771755232971,0.0,0.0
2006-02-07 07:00:00,7107.822485360638,774.4704675396545,491.94905602238003,785.1933728512313,505.9974879473554,15.0,196.0
2006-02-07 08:00:00,19582.560857169607,2221.196553047341,1430.3570125429374,2253.3486560354945,1451.5696383979468,34.0,659.0
2006-02-07 09:00:00,19163.39742793081,2159.83447763907,1335.5250687961516,2221.131603053238,1430.309881484951,50.0,849.0
2006-02-07 10:00:00,18901.08567290106,2073.9571754553644,1335.5335613846833,2221.0614681478255,1430.3883665903115,63.0,927.0
2006-02-07 11:00:00,18656.51958584143,2073.957050279921,1335.527779189175,2207.8787278600885,1430.4179756702101,71.0,964.0
2006-02-07 12:00:00,14688.17834929563,1578.0310922430126,1015.9399620489299,1643.3351389188851,1065.8512877406456,75.0,978.0
2006-02-07 13:00:00,18884.871031916333,2047.4742770373214,1355.4826164114206,2192.870853574668,1430.3476343605978,82.0,893.0
2006-02-07 14:00:00,18673.817434887875,2040.231198469242,1353.5790859879808,2164.6647409402462,1396.1702676974212,137.0,820.0
2006-02-07 15:00:00,18445.112105029813,2040.0653106045052,1348.7294306798935,2148.491190292209,1335.5359807477432,190.0,393.0
2006-02-07 16:00:00,18430.64560341018,2073.101891356176,1335.5924760382643,2115.5146425362873,1335.6007505901418,52.0,672.0
2006-02-07 17:00:00,9227.625816050495,982.9923542234242,645.590076337571,1014.4837289298038,621.4530271393496,41.0,35.0
2006-02-07 18:00:00,6229.9504062507285,672.1151470558079,437.1009301354249,682.1357308809412,434.09029296209565,0.0,0.0
2006-02-07 19:00:00,6211.344838163448,675.5974920742492,439.3875232733018,685.2192434136555,439.5865348777226,0.0,0.0
2006-02-07 20:00:00,5936.730242761911,650.2297996746822,422.93505744026254,659.3459471168259,423.57230936805433,0.0,0.0
2006-02-07 21:00:00,5982.673569611538,652.7255666743649,424.2667155482336,659.5377741716036,424.9473202050797,0.0,0.0
2006-02-07 22:00:00,5310.588890962787,580.2372602543694,375.504518562984,582.6991542401255,375.50935702045217,0.0,0.0
2006-02-07 23:00:00,5143.587308136077,564.0846661849941,365.26955533694843,567.9316721121664,365.3003323208139,0.0,0.0
2006-02-08 00:00:00,4816.44245049945,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-08 01:00:00,4782.365777556868,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-08 02:00:00,4798.243239401467,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-08 03:00:00,4803.855527985943,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-08 04:00:00,4828.352669669588,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-08 05:00:00,4956.9087957161255,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-08 06:00:00,5673.593097766792,633.2842271531625,410.27317987182687,638.0725341549474,410.1226720635635,0.0,0.0
2006-02-08 07:00:00,7046.273492249394,774.4642565852289,498.99219877920456,774.4442473411498,506.01854081781994,33.0,11.0
2006-02-08 08:00:00,19378.95824353649,2221.0991105390594,1430.380825021932,2221.08184295671,1430.3211606204732,118.0,11.0
2006-02-08 09:00:00,18928.954762564284,2199.3930396539467,1420.1663160113271,2221.1064834883928,1430.3679714969307,224.0,46.0
2006-02-08 10:00:00,18780.924651676687,2146.601332658046,1386.9514240150047,2204.6600199327777,1430.3603391054812,215.0,11.0
2006-02-08 11:00:00,18620.861508046168,2138.8055689397147,1388.3672225320852,2184.4009160754836,1419.3438603739771,162.0,6.0
2006-02-08 12:00:00,14632.026307421113,1615.943894815714,1047.2277247100155,1634.3917671252916,1060.1596376202192,181.0,4.0
2006-02-08 13:00:00,18831.089497328376,2162.49864940684,1406.7327545106182,2194.7046296928784,1427.286835184483,174.0,4.0
2006-02-08 14:00:00,18703.3132871301,2152.7908034348966,1401.2697416426452,2183.8976150035114,1420.597434009418,172.0,3.0
2006-02-08 15:00:00,18450.24701729354,2151.355232119058,1400.758676107937,2181.0642858732863,1418.2723886769527,214.0,2.0
2006-02-08 16:00:00,18428.094674563537,2140.5523029377614,1418.5668742522687,2206.549379013948,1409.6795004172695,84.0,0.0
2006-02-08 17:00:00,9223.043460140729,1025.2532365238017,665.754311438863,1034.2885733606813,670.3191148312997,31.0,1.0
2006-02-08 18:00:00,6261.118438009298,685.1026316358157,442.9073367350397,687.5769544191687,443.108166426275,0.0,0.0
2006-02-08 19:00:00,6236.69727155864,687.6013588890064,443.11244797016053,687.5967870881198,443.1051607248728,0.0,0.0
2006-02-08 20:00:00,5962.845341382803,659.5471910243504,425.04178494598926,659.5455720126043,425.0295037185947,0.0,0.0
2006-02-08 21:00:00,6000.394180741172,659.5637945921346,425.03594444973095,659.5585578167695,425.0366312279393,0.0,0.0
2006-02-08 22:00:00,5320.817531284951,582.713866346143,375.5134637866855,582.7103413951018,375.52278478399353,0.0,0.0
2006-02-08 23:00:00,5148.3379541666845,570.2574788912068,367.8495074861767,571.0702685737382,368.1146959252995,0.0,0.0
2006-02-09 00:00:00,4823.826377563315,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-09 01:00:00,4775.276573716776,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-09 02:00:00,4785.15112098211,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-09 03:00:00,4800.90162107121,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-09 04:00:00,4816.58234051445,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-09 05:00:00,4968.227873881979,536.2266514982348,345.5572891132426,536.2149260838319,345.5572891132426,0.0,0.0
2006-02-09 06:00:00,5708.496104427265,642.5111035606152,414.55419833639456,643.398272912933,414.77566066933065,0.0,0.0
2006-02-09 07:00:00,7095.606588707075,785.2094662223005,506.01234624788447,785.1876468847315,506.0097698236593,15.0,0.0
2006-02-09 08:00:00,19595.975211424546,2253.4841790833266,1451.5161920484843,2285.6840004861488,1472.6691242522406,56.0,1.0
2006-02-09 09:00:00,19162.79942427555,2221.0806825613877,1430.3671368592077,2221.055576391089,1430.3102093107618,118.0,1.0
2006-02-09 10:00:00,19024.770984794835,2221.0617200930637,1430.3557602328033,2221.009983910352,1430.3190459486182,292.0,0.0
2006-02-09 11:00:00,18875.633628514923,2197.2062907747704,1419.4264377665347,2215.4990041743717,1430.3990194042794,193.0,1.0
2006-02-09 12:00:00,14736.237307752566,1641.2725504459272,1059.6436055737702,1647.0097742563657,1065.847168694795,342.0,1.0
2006-02-09 13:00:00,18987.14978198317,2171.606964639598,1412.2623487632256,2196.588870895341,1430.3625644429471,277.0,169.0
2006-02-09 14:00:00,18665.382637443923,2084.8619657658114,1396.9561386803448,2169.891613727861,1409.5780442659393,268.0,234.0
2006-02-09 15:00:00,18433.685634228154,2073.974812870552,1386.6953377299183,2150.4991054531283,1377.9300862666,204.0,119.0
2006-02-09 16:00:00,18412.240858683363,2074.0046252458405,1382.5094740450158,2143.007474919466,1363.1926540100428,139.0,144.0
2006-02-09 17:00:00,9218.107664277884,983.0888736150848,660.7263474755991,1023.990875511372,638.6506941741959,31.0,43.0
2006-02-09 18:00:00,6251.673141239841,679.3776386839485,441.7383208608389,685.1056758979156,439.60087279458855,0.0,0.0
2006-02-09 19:00:00,6229.3665282531965,683.8434276938915,443.10995483792533,687.5891976007154,442.80802104561457,0.0,0.0
2006-02-09 20:00:00,5956.310438985047,659.5458534541465,425.03209830243753,659.5471101248261,425.03722807068254,0.0,0.0
2006-02-09 21:00:00,6002.603050886219,659.5505927666943,425.0385555294664,659.5458060546264,425.03501880310273,0.0,0.0
2006-02-09 22:00:00,5316.277935956677,582.71540563214,375.5152461396529,582.7066909596772,375.51926427444255,0.0,0.0
2006-02-09 23:00:00,5153.442968540176,571.0502672737156,368.96384930252526,572.2186315573537,368.5453110908204,0.0,0.0
2006-02-10 00:00:00,4822.8707458947365,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-10 01:00:00,4771.457121385263,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-10 02:00:00,4783.293011838096,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
2006-02-10 03:00:00,4813.7656093232,521.0453549593917,335.7740982507046,521.0339615072152,335.7740982507046,0.0,0.0
