,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,CoreznDAT,Perimeterzn1DAT,Perimeterzn2DAT,Perimeterzn3DAT,Perimeterzn4DAT,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-02-04 22:00:00,23.240999506334358,21.89892496899337,20.97211639811865,20.503739134093188,21.277730893980152,21.050710029362726,21.050710029362726,21.050710029362726,21.050710029362726,21.050710029362726,21.050710029362726,21.050710029362726,21.050710029362726,21.050710029362726,11.1
2006-02-04 23:00:00,23.096784550622058,21.509809770868316,20.636594076177122,20.206014974778473,20.921136476988014,20.68812537301805,20.68812537301805,20.68812537301805,20.68812537301805,20.68812537301805,20.68812537301805,20.68812537301805,20.68812537301805,20.68812537301805,10.0
2006-02-05 00:00:00,22.970082532694633,21.16118750896852,20.317221093612503,19.92231360136745,20.585308899051554,20.39551855418307,20.39551855418307,20.39551855418307,20.39551855418307,20.39551855418307,20.39551855418307,20.39551855418307,20.39551855418307,20.39551855418307,8.9
2006-02-05 01:00:00,22.822704106049716,20.773620754175525,19.99041844222142,19.6322748467962,20.242451302831352,20.10700521859946,20.10700521859946,20.10700521859946,20.10700521859946,20.10700521859946,20.10700521859946,20.10700521859946,20.10700521859946,20.10700521859946,8.9
2006-02-05 02:00:00,22.66691137911583,20.479668224265595,19.74140039811067,19.41482890089921,19.98083676814543,19.845537794769626,19.845537794769626,19.845537794769626,19.845537794769626,19.845537794769626,19.845537794769626,19.845537794769626,19.845537794769626,19.845537794769626,8.3
2006-02-05 03:00:00,22.514718232832518,20.029997862031678,19.336479267702114,19.04544711041952,19.56269474694883,19.59736719609004,19.59736719609004,19.59736719609004,19.59736719609004,19.59736719609004,19.59736719609004,19.59736719609004,19.59736719609004,19.59736719609004,7.8
2006-02-05 04:00:00,22.352716197252725,19.727754809316465,19.071932043074693,18.808544218082808,19.28781769473158,19.33682419946863,19.33682419946863,19.33682419946863,19.33682419946863,19.33682419946863,19.33682419946863,19.33682419946863,19.33682419946863,19.33682419946863,7.2
2006-02-05 05:00:00,22.18942945643928,19.563081666363978,18.93976841432205,18.700779442598456,19.145781342350237,19.162716946831814,19.162716946831814,19.162716946831814,19.162716946831814,19.162716946831814,19.162716946831814,19.162716946831814,19.162716946831814,19.162716946831814,7.2
2006-02-05 06:00:00,22.066682061103577,19.332376702676576,18.73972296056591,18.542738590159484,18.936734218843835,19.007916048525136,19.007916048525136,19.007916048525136,19.007916048525136,19.007916048525136,19.007916048525136,19.007916048525136,19.007916048525136,19.007916048525136,6.7
2006-02-05 07:00:00,21.96726489346609,19.551108269362246,19.980401708136284,18.31704557326235,18.68659738431481,18.71749129149288,18.71749129149288,18.71749129149288,18.71749129149288,18.71749129149288,18.71749129149288,18.71749129149288,18.71749129149288,18.71749129149288,6.7
2006-02-05 08:00:00,21.991459456877717,21.80673288599562,23.6482449746468,18.663420056230446,19.001922254591147,19.021558374085483,19.021558374085483,19.021558374085483,19.021558374085483,19.021558374085483,19.021558374085483,19.021558374085483,19.021558374085483,19.021558374085483,9.4
2006-02-05 09:00:00,22.19921187707406,25.197156038693365,26.636708616221963,19.34369563472303,19.639670549231475,20.030250117876918,20.030250117876918,20.030250117876918,20.030250117876918,20.030250117876918,20.030250117876918,20.030250117876918,20.030250117876918,20.030250117876918,10.599999999999996
2006-02-05 10:00:00,22.5591599358929,28.085037092301,27.654129983168765,19.943557826370764,20.2717136935216,21.235166762977432,21.235166762977432,21.235166762977432,21.235166762977432,21.235166762977432,21.235166762977432,21.235166762977432,21.235166762977432,21.235166762977432,12.200000000000001
2006-02-05 11:00:00,23.033071336434375,31.001568872899806,26.97651066115788,20.824180345384555,21.247237006161733,22.735638285621167,22.735638285621167,22.735638285621167,22.735638285621167,22.735638285621167,22.735638285621167,22.735638285621167,22.735638285621167,22.735638285621167,13.900000000000004
2006-02-05 12:00:00,23.502114555667855,33.21715393228507,25.725050295358056,21.587495867037834,22.062048276464257,23.96273723850235,23.96273723850235,23.96273723850235,23.96273723850235,23.96273723850235,23.96273723850235,23.96273723850235,23.96273723850235,23.96273723850235,16.099999999999998
2006-02-05 13:00:00,23.935847771612764,34.82356335303679,25.619580581343918,22.386034399847418,23.75296609894944,25.05526082680499,25.05526082680499,25.05526082680499,25.05526082680499,25.05526082680499,25.05526082680499,25.05526082680499,25.05526082680499,25.05526082680499,16.1
2006-02-05 14:00:00,24.345021271172563,34.921529491612255,25.479361536585138,22.881215749531727,26.219747412663523,25.85987991945712,25.85987991945712,25.85987991945712,25.85987991945712,25.85987991945712,25.85987991945712,25.85987991945712,25.85987991945712,25.85987991945712,17.2
