,CoiloutletEnthalpy,CoilinletEnthalpy,Chillerpower,Fanpower,HeatSP,CoolSPCore,CoolSPPerimeter1,CoolSPPerimeter2,CoolSPPerimeter3,CoolSPPerimeter4,Drybulb,Wetbulb,HVAC_Corezn,HVAC_Topzn1,HVAC_Topzn2,HVAC_Topzn3,HVAC_Topzn4
2006-01-31 16:00:00,20387.74284917247,20387.74284917247,0.0,6359.635327246309,21.0,24.0,24.0,24.0,24.0,24.0,11.7,4.132065489066558,-31023.423559460913,-18140.667105718814,-2321.4840872146315,-2895.4593188368717,-12108.362623108003
2006-01-31 17:00:00,21583.02985084001,21583.02985084001,0.0,2616.088178996219,21.0,24.0,24.0,24.0,24.0,24.0,11.7,4.359524773702054,-18061.079494118334,-7619.002010438156,-1984.7773412285292,-2447.798553735715,-6921.415592603541
2006-01-31 18:00:00,21686.198894203622,21686.198894203622,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,11.1,4.035886741518076,-16842.04087647119,-3253.774565335977,-1783.7514973721277,-2196.7559543761727,-2957.4761167545566
2006-01-31 19:00:00,22722.82530253795,22722.82530253795,0.0,2035.9655726171145,21.0,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,9.4,3.8926418704427483,-16122.372323762695,-2935.013000707882,-1611.735327427635,-1026.835424425013,-2489.349491886279
2006-01-31 20:00:00,21998.787949524267,21998.787949524267,0.0,2035.965572617114,21.0,24.0,24.0,24.0,24.0,24.0,8.3,3.1206802376018157,-15385.221858874576,-2700.571049014967,-954.6671416341956,-88.34431311511534,-2041.941191823526
2006-01-31 21:00:00,23092.96646793953,23092.96646793953,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,9.1,4.330689878850165,-14862.167586347761,-2525.1482162857174,-476.7103175980726,204.40840549711425,-1195.6918115544968
2006-01-31 22:00:00,29176.911991077166,29176.911991077166,0.0,0.0,15.599999999999998,24.0,24.0,24.0,24.0,24.0,9.9,4.6881001840028524,0.0,0.0,0.0,0.0,0.0
2006-01-31 23:00:00,28826.56781622317,28826.56781622317,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,10.7,5.5307814374919735,0.0,0.0,0.0,0.0,0.0
2006-02-01 00:00:00,28598.811470302935,28598.811470302935,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,11.5,10.870344309066919,0.0,0.0,0.0,0.0,0.0
2006-02-01 01:00:00,29018.37978915398,29018.37978915398,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,12.3,11.088148192074804,0.0,0.0,0.0,0.0,0.0
2006-02-01 02:00:00,29720.06664579331,29720.06664579331,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.1,11.562572272553748,0.0,0.0,0.0,0.0,0.0
2006-02-01 03:00:00,30571.28641962546,30571.28641962546,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.9,12.323982211555728,0.0,0.0,0.0,0.0,0.0
2006-02-01 04:00:00,31444.020167810573,31444.020167810573,0.0,0.0,17.8,24.0,24.0,24.0,24.0,24.0,13.3,12.04944025237171,0.0,0.0,0.0,0.0,0.0
2006-02-01 05:00:00,32234.454445139374,32234.454445139374,0.0,0.0,20.0,24.0,24.0,24.0,24.0,24.0,13.3,12.049965306462822,0.0,0.0,0.0,0.0,0.0
2006-02-01 06:00:00,34790.67205362783,34790.67205362783,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,12.8,12.144160824290122,-13806.882387143274,-982.8291904715094,289.9947779626392,839.7946658312053,-4.297233584059041
2006-02-01 07:00:00,35089.14381840481,35089.14381840481,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,13.3,12.05048600064822,-13265.995687189506,-1131.0631641148714,-170.09524248865787,116.13792390832916,-274.1250420841057
2006-02-01 08:00:00,36789.22281790073,36789.22281790073,0.0,2035.9655726171145,21.0,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,13.9,12.627270642839786,-15973.719999429037,-2802.9952647143045,-1970.6927438675561,-2170.9221635708386,-1840.650797334358
2006-02-01 09:00:00,37438.65198485554,38584.7165456441,1670.1470175137515,2723.4561417596897,21.0,24.0,24.0,24.0,24.0,24.0,16.1,13.428434867828873,-17440.522932787164,-8018.66045449706,-6610.893054513482,-2456.662245723333,-2407.362605233093
2006-02-01 10:00:00,36492.18609457833,39532.715730681666,5027.2512303390995,4304.05968395436,21.0,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,17.8,13.788515105490191,-20725.012552501285,-17258.646340234667,-8480.643394003582,-2741.3528146910558,-2667.338919160648
2006-02-01 11:00:00,31361.16728317223,37631.32448797971,9368.9427060692,3568.1781226967937,21.0,24.0,24.0,24.0,24.0,24.0,18.3,13.078038559171379,-25285.720329342355,-22996.250210156664,-6318.652547652547,-3899.043552987645,-3771.936945654744
2006-02-01 12:00:00,30850.786254108454,38834.144613767,9640.280537481634,3371.29483014369,21.0,24.0,24.0,24.0,24.0,24.0,20.0,13.537193272268068,-25573.24611568397,-23315.17714630024,-3905.1990867902623,-4056.254913828523,-3910.2864192912393
2006-02-01 13:00:00,30721.133279595757,39377.726470627036,9640.280537481634,4185.241986920138,21.0,24.0,24.0,24.0,24.0,24.0,20.6,13.731401040852598,-33506.75079020827,-23786.92913332516,-4086.71687883556,-4283.9008418815565,-4313.456009109535
2006-02-01 14:00:00,31263.137483004633,40477.97071684555,9640.280537481634,4777.543125472446,21.0,24.0,24.0,24.0,24.0,24.0,21.1,14.134769554813396,-36173.74377089548,-23186.233491908766,-4194.58922451495,-4386.712595700896,-6712.604530267941
2006-02-01 15:00:00,32692.381777398947,40062.950355102,9640.280537481634,7076.658745946431,21.0,24.0,24.0,24.0,24.0,24.0,21.1,13.984641147290365,-37158.3999746084,-19066.460172948635,-4014.0374258797256,-4359.66344772797,-9329.707692510443
2006-02-01 16:00:00,32684.97751746337,39233.55552380785,9640.280537481634,6486.908544654347,21.0,24.0,24.0,24.0,24.0,24.0,21.1,13.681946798913728,-37028.034503059585,-13119.02866296446,-3428.3066337485693,-3873.838994478606,-7667.848984705028
2006-02-01 17:00:00,33752.716930369,38853.57081412896,5987.813104613479,2530.0145557101673,21.0,24.0,24.0,24.0,24.0,24.0,20.0,13.534620841263076,-21686.066331462796,-6531.289422743376,-2328.9300403997477,-3069.2077806959524,-3864.520791968842
2006-02-01 18:00:00,36008.27271278983,39372.29308090304,3287.4174128450654,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,18.3,13.723483886121855,-17800.778244006924,-3419.856282266137,-2142.561539027677,-2812.9587757215327,-3005.413751037487
2006-02-01 19:00:00,35351.6974020286,38204.50764602485,2874.4350433510995,2035.965572617114,21.0,24.0,24.0,24.0,24.0,24.0,17.8,13.289002894293215,-17277.5951324032,-3256.054406262661,-2026.7479791198955,-2648.679883863708,-2756.815671388581
2006-02-01 20:00:00,35833.81448207806,37565.32698353523,1800.0986160601437,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,16.7,13.05233082569192,-16710.11887041798,-3096.3858010996855,-1911.2123648434504,-2498.690717074208,-2553.648095783994
2006-02-01 21:00:00,35929.96243049277,37049.47952676701,1219.7726525400467,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,16.1,12.86343341200102,-16176.756180754972,-2937.0840147865897,-1805.9868144186942,-2363.1431357322954,-2384.691126632562
2006-02-01 22:00:00,43321.19555189895,43321.19555189895,0.0,0.0,15.599999999999998,24.0,24.0,24.0,24.0,24.0,15.0,12.41571984443628,0.0,0.0,0.0,0.0,0.0
2006-02-01 23:00:00,43024.37623267251,43024.37623267251,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,15.0,12.416790470698041,0.0,0.0,0.0,0.0,0.0
2006-02-02 00:00:00,42726.28352721373,42726.28352721373,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.9,12.32724169038577,0.0,0.0,0.0,0.0,0.0
2006-02-02 01:00:00,42556.93639900374,42556.93639900374,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.3,12.05205428648029,0.0,0.0,0.0,0.0,0.0
2006-02-02 02:00:00,42506.01723856492,42506.01723856492,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,12.8,11.859220656729631,0.0,0.0,0.0,0.0,0.0
2006-02-02 03:00:00,42444.008271570405,42444.008271570405,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,12.2,11.2768755940162,0.0,0.0,0.0,0.0,0.0
2006-02-02 04:00:00,42335.155950099346,42335.155950099346,0.0,0.0,17.8,24.0,24.0,24.0,24.0,24.0,12.2,11.27726814340348,0.0,0.0,0.0,0.0,0.0
2006-02-02 05:00:00,42172.45966655279,42172.45966655279,0.0,0.0,20.0,24.0,24.0,24.0,24.0,24.0,11.7,10.420721112099557,0.0,0.0,0.0,0.0,0.0
2006-02-02 06:00:00,35518.26593941081,35518.26593941081,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,11.7,10.791980086889058,-14763.53661033075,-1412.880947634951,-100.21344092692564,268.02269331090406,-154.30017614559594
2006-02-02 07:00:00,35523.501475710815,35523.501475710815,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,11.7,10.792370098901538,-14465.934775517075,-1972.3295845878692,-1190.7226725667274,-127.06179690929864,-310.37865888041495
2006-02-02 08:00:00,35196.096612086345,35196.096612086345,0.0,2100.835977899626,21.0,24.0,24.0,24.0,24.0,24.0,13.3,11.357754189771828,-16884.750194588,-3158.944226365372,-3390.735443267674,-2271.93363444216,-2039.9894306934143
2006-02-02 09:00:00,36624.082974790916,36671.91199675693,211.6995603940349,3090.8430455894622,21.0,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,15.0,12.741362984339302,-18646.339345385026,-9624.908874610443,-8352.21459180454,-2554.56511080638,-2430.676766616012
2006-02-02 10:00:00,34448.62246030064,37479.55233196623,5144.66870696923,4506.803339520518,21.0,24.0,24.0,24.0,24.0,24.0,16.7,13.058215656994275,-24005.551360739664,-19541.97495973444,-10431.503842734739,-3186.6367504739446,-3026.553043134443
2006-02-02 11:00:00,33658.351092519326,39980.12952323971,9640.280537481634,4138.720548305433,21.0,24.0,24.0,24.0,24.0,24.0,18.3,13.98433171727041,-29869.61250107379,-23874.404508353455,-7351.766329794865,-3989.645452207912,-3786.848890431857
2006-02-02 12:00:00,33775.79891341032,41194.424709791885,9640.280537481634,3793.546240798897,21.0,24.0,24.0,24.0,24.0,24.0,19.4,14.419688119976895,-29708.61583790461,-25313.25469515205,-4258.750439491989,-4101.199278261555,-3888.1145638761
2006-02-02 13:00:00,32856.39294605107,42075.19974003338,9640.280537481634,4702.30358817984,21.0,24.0,24.0,24.0,24.0,24.0,21.1,14.734605231700666,-37639.25338075973,-25763.551570996424,-4382.965365099429,-4311.323751623901,-4328.587311666857
2006-02-02 14:00:00,32294.210454755954,42188.62880701336,10231.689078704114,5576.785828064225,21.0,24.0,24.0,24.0,24.0,24.0,21.7,14.778943653718047,-40319.550650898665,-25733.64531056695,-4680.161909775864,-4544.521940204408,-7845.15865860749
2006-02-02 15:00:00,31406.540397402227,41349.0312081755,10546.078699897387,6291.95760884057,21.0,24.0,24.0,24.0,24.0,24.0,21.7,14.471284440631754,-41189.09230046248,-24283.69862204303,-4412.917001371422,-4647.201578561031,-11813.158360252986
2006-02-02 16:00:00,31990.058753215828,40023.92066941045,9954.051735786206,7793.07637674356,21.0,24.0,24.0,24.0,24.0,24.0,21.1,13.990211308656505,-41195.96956209702,-20325.473663427987,-3801.188511832392,-4195.237238967144,-12659.969405084605
2006-02-02 17:00:00,32116.956315157153,37287.908819881035,7912.745010849994,3763.5256192262286,21.0,24.0,24.0,24.0,24.0,24.0,20.0,12.959900855939038,-25386.220105924123,-10243.316239600837,-2384.276157360592,-3137.2620714665263,-7834.833761033941
2006-02-02 18:00:00,32865.78276266732,36222.8182951647,3450.8935211906523,2114.915936129953,21.0,24.0,24.0,24.0,24.0,24.0,18.3,12.55322283380247,-18130.87513643303,-4685.287574609503,-2191.5789985892434,-2869.407917701981,-3228.820001276309
2006-02-02 19:00:00,33638.52612128852,35368.18249977253,1802.167581617162,2035.965572617114,21.0,24.0,24.0,24.0,24.0,24.0,16.7,12.21358998066529,-17594.2502912781,-3365.6291759018495,-2057.034785378675,-2675.9830671538275,-2874.3087536187445
2006-02-02 20:00:00,33838.20941772511,34956.86118282058,1214.8534679990769,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,16.1,12.049853573291777,-17049.885092677687,-3210.811167336288,-1944.2189353135918,-2529.8331689880656,-2662.6924649232624
2006-02-02 21:00:00,32948.68499145631,33557.989449841414,754.6910623589599,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,15.6,11.495326281268467,-16514.550526344225,-3066.338561197178,-1843.8345561015296,-2400.851822339762,-2486.0476649670636
2006-02-02 22:00:00,41673.73484698345,41673.73484698345,0.0,0.0,15.599999999999998,24.0,24.0,24.0,24.0,24.0,15.0,11.536508430067489,0.0,0.0,0.0,0.0,0.0
2006-02-02 23:00:00,41375.79933505266,41375.79933505266,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.9,10.767323279464643,0.0,0.0,0.0,0.0,0.0
2006-02-03 00:00:00,41059.68267504296,41059.68267504296,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.3,10.539147572298445,0.0,0.0,0.0,0.0,0.0
2006-02-03 01:00:00,40915.096941789554,40915.096941789554,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,12.2,10.32266708208862,0.0,0.0,0.0,0.0,0.0
2006-02-03 02:00:00,40635.22748876597,40635.22748876597,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,12.2,10.32266708208862,0.0,0.0,0.0,0.0,0.0
2006-02-03 03:00:00,40412.854573592755,40412.854573592755,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,11.7,9.85326292749935,0.0,0.0,0.0,0.0,0.0
2006-02-03 04:00:00,40215.5101435107,40215.5101435107,0.0,0.0,17.8,24.0,24.0,24.0,24.0,24.0,10.6,9.365542294065524,0.0,0.0,0.0,0.0,0.0
2006-02-03 05:00:00,39922.72945571689,39922.72945571689,0.0,0.0,20.0,24.0,24.0,24.0,24.0,24.0,10.0,8.789984956284025,0.0,0.0,0.0,0.0,0.0
2006-02-03 06:00:00,32953.26930845578,32953.26930845578,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,10.0,8.79054748936389,-14866.62225647719,-1523.3559387105533,26.784998920967944,542.8939135587772,-131.31964872050412
2006-02-03 07:00:00,32947.08289966457,32947.08289966457,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,10.0,8.79054748936389,-14570.248994818494,-1873.2836650801055,-920.3614605667296,196.30460689252175,-187.5531562494618
2006-02-03 08:00:00,33289.98404692722,33289.98404692722,0.0,2089.1692739488235,21.0,24.0,24.0,24.0,24.0,24.0,11.7,9.85326292749935,-16984.223852672,-3166.9624505986103,-3204.111834602113,-2200.6682417792604,-1914.146381155363
2006-02-03 09:00:00,33004.093812126404,33004.093812126404,0.0,3074.2514240934693,21.0,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,13.9,10.767323279464643,-18882.99124388221,-9443.51814601557,-8103.585612425987,-2489.2070659830497,-2415.092847051697
2006-02-03 10:00:00,29320.69773104161,30599.802722784552,2018.2028999402482,4565.2158849113675,21.0,24.0,24.0,24.0,24.0,24.0,15.0,10.278114231849514,-24457.48438984199,-19428.638213575156,-10229.38200772559,-3111.2118335883097,-2988.41307237507
2006-02-03 11:00:00,29375.403298454505,34560.636563368695,8633.084366036594,4141.926297625641,21.0,24.0,24.0,24.0,24.0,24.0,17.2,11.892212177117742,-30061.076707948494,-23780.94401748266,-7083.217212054895,-3944.433452110501,-3772.3043409530374
2006-02-03 12:00:00,30310.259689237828,37201.85882849482,9640.280537481634,3779.5571354976664,21.0,24.0,24.0,24.0,24.0,24.0,18.9,12.910655536234106,-29677.57255345209,-24953.289967011828,-4058.6033387238126,-4042.154450287694,-3862.6944000732683
2006-02-03 13:00:00,25928.339401529985,34595.72284667982,9640.280537481634,4683.240112048152,21.0,24.0,24.0,24.0,24.0,24.0,20.6,11.898799553162718,-37529.82777997252,-25822.636351845173,-4174.8140615946795,-4253.774666433636,-4293.598629846809
2006-02-03 14:00:00,24264.039599985364,33489.86159543925,9859.666888507645,5471.77272351222,21.0,24.0,24.0,24.0,24.0,24.0,21.1,11.454697170588695,-40142.40436101782,-25710.93047627795,-4241.255263321155,-4323.194083404793,-7603.009720959413
2006-02-03 15:00:00,22563.715894693527,31851.483349154492,10241.951490857828,6431.608380222271,21.0,24.0,24.0,24.0,24.0,24.0,21.1,10.78337932391032,-41203.72553526204,-24919.562129744572,-4139.533122586576,-4378.762192658936,-12757.020583981182
2006-02-03 16:00:00,23847.791628996332,31831.51888701746,9774.90520004653,7253.450599626895,21.0,24.0,24.0,24.0,24.0,24.0,20.6,10.763402790872961,-41387.13392361332,-21274.318538670617,-3690.6818194480406,-4058.4409544767964,-12983.140275504447
2006-02-03 17:00:00,27129.360760299587,31683.70232746708,6890.483862515932,3835.7296608842416,21.0,24.0,24.0,24.0,24.0,24.0,19.4,10.687235023525623,-25490.103375950428,-10449.540170029042,-2362.102256248527,-3087.094582398545,-7889.864287303784
2006-02-03 18:00:00,27398.32420066912,30237.38948349704,3011.91811629098,2120.1176512069574,21.0,24.0,24.0,24.0,24.0,24.0,17.8,10.079754097819913,-18057.900160978854,-4744.973313021674,-2169.5993992790754,-2823.68994092755,-3217.238499779274
2006-02-03 19:00:00,27815.334858872862,29540.10116562643,1841.8987110257553,2035.965572617114,21.0,24.0,24.0,24.0,24.0,24.0,16.7,9.780779992800142,-17514.432722385183,-3373.4716205853997,-2043.6232547660697,-2644.6193144115846,-2874.208003404092
2006-02-03 20:00:00,28990.292532391664,29599.470073833007,770.7393608922262,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,15.6,9.800371118942362,-16978.239891593614,-3218.8561765646373,-1930.6692583414028,-2500.612220000582,-2662.5386607952905
2006-02-03 21:00:00,29004.789224595203,29613.966774009976,746.6223215010823,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,15.6,9.797746473571614,-16477.55067075861,-3067.458177840608,-1829.8851366554795,-2375.508201666145,-2486.3166151553896
2006-02-03 22:00:00,36238.54660745456,36238.54660745456,0.0,0.0,15.599999999999998,24.0,24.0,24.0,24.0,24.0,15.0,7.694356402663567,0.0,0.0,0.0,0.0,0.0
2006-02-03 23:00:00,35888.07614164107,35888.07614164107,0.0,0.0,15.6,24.0,24.0,24.0,24.0,24.0,13.9,7.350137278375176,0.0,0.0,0.0,0.0,0.0
2006-02-04 00:00:00,35517.75949392523,35517.75949392523,0.0,0.0,15.5999994277954,24.0,24.0,24.0,24.0,24.0,15.0,7.818229531114064,0.0,0.0,0.0,0.0,0.0
2006-02-04 01:00:00,35434.30290289333,35434.30290289333,0.0,0.0,15.5999994277954,24.0,24.0,24.0,24.0,24.0,13.9,9.77191924127447,0.0,0.0,0.0,0.0,0.0
2006-02-04 02:00:00,35361.08356092319,35361.08356092319,0.0,0.0,15.5999994277954,24.0,24.0,24.0,24.0,24.0,13.3,8.7046197868345,0.0,0.0,0.0,0.0,0.0
2006-02-04 03:00:00,35275.746072565424,35275.746072565424,0.0,0.0,15.5999994277954,24.0,24.0,24.0,24.0,24.0,12.8,8.819154880803183,0.0,0.0,0.0,0.0,0.0
2006-02-04 04:00:00,35213.48518044628,35213.48518044628,0.0,0.0,17.7999992370605,24.0,24.0,24.0,24.0,24.0,11.7,8.272029530946858,0.0,0.0,0.0,0.0,0.0
2006-02-04 05:00:00,35057.84930898937,35057.84930898937,0.0,0.0,20.0,24.0,24.0,24.0,24.0,24.0,11.7,8.069499550581844,0.0,0.0,0.0,0.0,0.0
2006-02-04 06:00:00,29799.113839177724,29799.113839177724,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,10.0,7.977906024985081,-14992.891487941404,-1982.9418344931794,-326.65138502239796,58.81132494881165,-446.70598689782753
2006-02-04 07:00:00,30611.64565050754,30611.64565050754,0.0,2035.9655726171143,21.0,24.0,24.0,24.0,24.0,24.0,10.0,8.519363398390782,-14428.8879807444,-1809.4043180552621,-553.8095382381235,17.632663393818962,-293.49683295232813
2006-02-04 08:00:00,30182.066156614426,30182.066156614426,0.0,2035.965572617114,21.0,24.0,24.0,24.0,24.0,24.0,10.6,8.256402348334852,-14687.782408801557,-2466.142192545386,-1758.751088326779,-921.6985987925797,-895.8074937997635
2006-02-04 09:00:00,30524.195855148162,30524.195855148162,0.0,2154.7007764406358,21.0,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,12.2,9.024474237494019,-14943.164065241517,-4070.679576487668,-3467.528256522472,-2169.5868608407854,-1749.0727996967298
2006-02-04 10:00:00,30157.65721801022,30157.65721801022,0.0,2646.7482707534155,21.0,24.0,24.0,24.0,24.0,24.0,13.9,9.555199054965685,-15434.97270411718,-9316.23540813914,-4622.578848645286,-2391.830247985462,-2320.656907752495
2006-02-04 11:00:00,29356.139870287578,29356.139870287578,0.0,2401.7676375948718,21.0,24.0,24.0,24.0,24.0,24.0,14.4,9.41278907222981,-15829.26690713923,-8560.410546526888,-2506.8228210559246,-2527.6393834762666,-2441.9020266909747
2006-02-04 12:00:00,30115.82557396653,30115.82557396653,0.0,2035.965572617114,21.0,24.0,24.0,24.0,24.0,24.0,14.4,9.758073614524587,-15401.00188802329,-3410.72262288598,-2208.792544098613,-2540.108828210414,-2420.452185999108
2006-02-04 13:00:00,30635.713815449923,30635.713815449923,0.0,2072.5155800483026,21.0,24.0,24.0,24.0,24.0,24.0,14.4,9.984064605885598,-15236.063890806532,-4016.805466748991,-2125.647976715724,-2558.745317236592,-2482.580961992485
2006-02-04 14:00:00,31288.481999235442,31927.19606550772,1326.2118557387994,2857.8989629464704,21.0,24.0,24.0,24.0,24.0,24.0,15.6,10.774845518383898,-15369.292249633996,-13799.171604305151,-2132.32534542059,-2613.5205317970185,-3206.2570263055823
2006-02-04 15:00:00,29397.655349574088,30548.953764273225,1293.7395901078512,2937.657962492316,21.0,24.0,24.0,24.0,24.0,24.0,16.1,10.20982781595067,-15475.375247285829,-13023.906503320217,-2119.8009039106164,-2631.9284709507792,-4935.750230071271
2006-02-04 16:00:00,29380.24253022293,30534.03391622955,1436.976730893066,2583.26559956975,15.6000003814697,24.0,24.0,24.0,24.0,24.0,16.1,10.212455367462056,-15535.191423291762,-8652.633567879568,-2045.644357487903,-2574.8388948789043,-5626.7985637808515
2006-02-04 17:00:00,30099.482752110205,30099.515745154604,49.3141339481955,2035.965572617114,15.600000381469698,24.0,24.0,24.0,24.0,24.0,14.4,9.758073614524587,-15017.734054508634,-3312.3347702245524,-1858.728121259971,-2344.0275985162652,-3117.792846997936
2006-02-04 18:00:00,38166.088546360086,38166.088546360086,0.0,0.0,15.600000381469698,24.0,24.0,24.0,24.0,24.0,13.9,9.77938583528821,0.0,0.0,0.0,0.0,0.0
2006-02-04 19:00:00,37747.914891518565,37747.914891518565,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,13.3,9.261620010832024,0.0,0.0,0.0,0.0,0.0
2006-02-04 20:00:00,37156.09799415668,37156.09799415668,0.0,0.0,15.600000381469698,24.0,24.0,24.0,24.0,24.0,13.3,9.263472367078663,0.0,0.0,0.0,0.0,0.0
2006-02-04 21:00:00,36820.36231084629,36820.36231084629,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,12.2,9.23109342437905,0.0,0.0,0.0,0.0,0.0
2006-02-04 22:00:00,36432.2659893845,36432.2659893845,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,11.1,9.005740161789765,0.0,0.0,0.0,0.0,0.0
2006-02-04 23:00:00,36165.146302706584,36165.146302706584,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,10.0,8.2544711610241,0.0,0.0,0.0,0.0,0.0
2006-02-05 00:00:00,35943.64593575205,35943.64593575205,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,8.9,7.735128946005704,0.0,0.0,0.0,0.0,0.0
2006-02-05 01:00:00,35690.14781627486,35690.14781627486,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,8.9,7.479631921887423,0.0,0.0,0.0,0.0,0.0
2006-02-05 02:00:00,35426.591079622944,35426.591079622944,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,8.3,6.910095656451417,0.0,0.0,0.0,0.0,0.0
2006-02-05 03:00:00,35130.28393912436,35130.28393912436,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,7.8,6.4354031884817635,0.0,0.0,0.0,0.0,0.0
2006-02-05 04:00:00,34771.00393098063,34771.00393098063,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,7.2,5.865652832525557,0.0,0.0,0.0,0.0,0.0
2006-02-05 05:00:00,34484.816606976674,34484.816606976674,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,7.2,5.866333547367608,0.0,0.0,0.0,0.0,0.0
2006-02-05 06:00:00,34248.99937550643,34248.99937550643,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,6.7,5.626307806694832,0.0,0.0,0.0,0.0,0.0
2006-02-05 07:00:00,33836.354371433896,33836.354371433896,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,6.7,5.626307806694832,0.0,0.0,0.0,0.0,0.0
2006-02-05 08:00:00,34069.127151512075,34069.127151512075,0.0,0.0,15.600000381469696,24.0,24.0,24.0,24.0,24.0,9.4,6.893193946555816,0.0,0.0,0.0,0.0,0.0
2006-02-05 09:00:00,35098.499178052814,35098.499178052814,0.0,0.0,15.600000381469696,24.0,24.0,24.0,24.0,24.0,10.6,9.09422023397314,0.0,0.0,0.0,0.0,0.0
2006-02-05 10:00:00,36305.02261779636,36305.02261779636,0.0,0.0,15.600000381469703,24.0,24.0,24.0,24.0,24.0,12.2,8.525956036006125,0.0,0.0,0.0,0.0,0.0
2006-02-05 11:00:00,37798.60105383008,37798.60105383008,0.0,0.0,15.600000381469703,24.0,24.0,24.0,24.0,24.0,13.9,9.569008722412045,0.0,0.0,0.0,0.0,0.0
2006-02-05 12:00:00,39027.261665138896,39027.261665138896,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,16.1,10.225542556706998,0.0,0.0,0.0,0.0,0.0
2006-02-05 13:00:00,40126.44962333336,40126.44962333336,0.0,0.0,15.6000003814697,24.0,24.0,24.0,24.0,24.0,16.1,10.22292914187291,0.0,0.0,0.0,0.0,0.0
2006-02-05 14:00:00,40852.40289733407,40852.40289733407,0.0,0.0,15.600000381469696,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,17.2,9.645387607259217,0.0,0.0,0.0,0.0,0.0
2006-02-05 15:00:00,41035.213920551854,41035.213920551854,0.0,0.0,15.600000381469696,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,17.2,9.78229536975691,0.0,0.0,0.0,0.0,0.0
2006-02-05 16:00:00,40594.044582915376,40594.044582915376,0.0,0.0,15.600000381469702,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,17.2,8.664983346805478,0.0,0.0,0.0,0.0,0.0
